train_no,train_name,route_type,date,season,station,sched_arr,sched_dep,actual_arr,actual_dep,delay_min,causes
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-04,monsoon,JUC,11:28,11:30,11:30,11:32,1.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-04,monsoon,ASR,12:40,,12:40,,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-05,monsoon,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-05,monsoon,ASN,19:03,19:08,19:21,19:26,18.0,congestion_preceding_train
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-05,monsoon,DHN,20:03,20:08,20:15,20:20,12.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-05,monsoon,GAYA,22:23,22:28,22:28,22:33,4.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-05,monsoon,DDU,00:08,00:18,00:15,00:25,6.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-05,monsoon,CNB,04:33,04:38,04:54,04:59,21.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-05,monsoon,NDLS,10:00,,10:23,,22.9,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-05,monsoon,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-05,monsoon,BRC,21:24,21:29,21:24,21:29,0.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-05,monsoon,RTM,23:38,23:40,23:44,23:46,6.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-05,monsoon,KOTA,02:00,02:05,02:04,02:09,4.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-05,monsoon,NDLS,08:35,,08:51,,16.3,
10103,Mandovi Express,single_line_coastal,2024-09-05,monsoon,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-05,monsoon,PNVL,08:12,08:15,08:21,08:24,8.8,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-09-05,monsoon,ROHA,09:23,09:25,10:12,10:14,49.4,weather
10103,Mandovi Express,single_line_coastal,2024-09-05,monsoon,RN,13:05,13:10,13:40,13:45,34.7,
10103,Mandovi Express,single_line_coastal,2024-09-05,monsoon,MAO,18:10,,18:39,,29.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-05,monsoon,NDLS,,07:20,,07:31,11.4,preceding_train_connection
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-05,monsoon,UMB,09:40,09:42,09:48,09:50,7.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-05,monsoon,LDH,10:52,10:54,11:01,11:03,9.1,chain_pulling_other
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-05,monsoon,JUC,11:28,11:30,11:36,11:38,8.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-05,monsoon,ASR,12:40,,12:44,,4.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-06,monsoon,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-06,monsoon,ASN,19:03,19:08,19:05,19:10,2.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-06,monsoon,DHN,20:03,20:08,20:04,20:09,1.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-06,monsoon,GAYA,22:23,22:28,22:36,22:41,13.0,temporary_speed_restriction
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-06,monsoon,DDU,00:08,00:18,00:19,00:29,10.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-06,monsoon,CNB,04:33,04:38,04:35,04:40,2.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-06,monsoon,NDLS,10:00,,10:16,,16.0,temporary_speed_restriction
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-06,monsoon,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-06,monsoon,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-06,monsoon,RTM,23:38,23:40,23:38,23:40,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-06,monsoon,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-06,monsoon,NDLS,08:35,,08:37,,2.3,
10103,Mandovi Express,single_line_coastal,2024-09-06,monsoon,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-06,monsoon,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-06,monsoon,ROHA,09:23,09:25,09:53,09:55,30.4,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-09-06,monsoon,RN,13:05,13:10,13:59,14:04,53.8,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-09-06,monsoon,MAO,18:10,,18:53,,42.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-06,monsoon,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-06,monsoon,UMB,09:40,09:42,09:42,09:44,2.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-06,monsoon,LDH,10:52,10:54,10:55,10:57,3.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-06,monsoon,JUC,11:28,11:30,11:29,11:31,1.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-06,monsoon,ASR,12:40,,12:43,,3.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-07,monsoon,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-07,monsoon,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-07,monsoon,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-07,monsoon,GAYA,22:23,22:28,22:29,22:34,6.4,weather
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-07,monsoon,DDU,00:08,00:18,00:13,00:23,4.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-07,monsoon,CNB,04:33,04:38,04:46,04:51,13.3,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-07,monsoon,NDLS,10:00,,10:12,,12.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-07,monsoon,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-07,monsoon,BRC,21:24,21:29,21:28,21:33,4.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-07,monsoon,RTM,23:38,23:40,23:42,23:44,4.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-07,monsoon,KOTA,02:00,02:05,02:05,02:10,4.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-07,monsoon,NDLS,08:35,,08:49,,14.1,
10103,Mandovi Express,single_line_coastal,2024-09-07,monsoon,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-07,monsoon,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-07,monsoon,ROHA,09:23,09:25,09:31,09:33,7.7,chain_pulling_other
10103,Mandovi Express,single_line_coastal,2024-09-07,monsoon,RN,13:05,13:10,13:07,13:12,2.2,
10103,Mandovi Express,single_line_coastal,2024-09-07,monsoon,MAO,18:10,,18:10,,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-07,monsoon,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-07,monsoon,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-07,monsoon,LDH,10:52,10:54,10:58,11:00,6.1,signal_halt
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-07,monsoon,JUC,11:28,11:30,11:40,11:42,12.3,signal_halt
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-07,monsoon,ASR,12:40,,12:56,,16.4,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-08,monsoon,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-08,monsoon,ASN,19:03,19:08,19:11,19:16,7.9,congestion_preceding_train
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-08,monsoon,DHN,20:03,20:08,20:11,20:16,8.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-08,monsoon,GAYA,22:23,22:28,22:32,22:37,8.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-08,monsoon,DDU,00:08,00:18,00:16,00:26,7.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-08,monsoon,CNB,04:33,04:38,04:41,04:46,7.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-08,monsoon,NDLS,10:00,,10:01,,1.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-08,monsoon,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-08,monsoon,BRC,21:24,21:29,21:26,21:31,1.9,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-08,monsoon,RTM,23:38,23:40,23:42,23:44,3.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-08,monsoon,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-08,monsoon,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-08,monsoon,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-08,monsoon,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-08,monsoon,ROHA,09:23,09:25,09:23,09:25,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-08,monsoon,RN,13:05,13:10,13:51,13:56,45.6,weather
10103,Mandovi Express,single_line_coastal,2024-09-08,monsoon,MAO,18:10,,19:06,,55.9,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-08,monsoon,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-08,monsoon,UMB,09:40,09:42,09:42,09:44,2.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-08,monsoon,LDH,10:52,10:54,10:53,10:55,0.7,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-08,monsoon,JUC,11:28,11:30,11:29,11:31,0.8,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-08,monsoon,ASR,12:40,,12:42,,2.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-09,monsoon,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-09,monsoon,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-09,monsoon,DHN,20:03,20:08,20:04,20:09,0.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-09,monsoon,GAYA,22:23,22:28,22:24,22:29,1.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-09,monsoon,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-09,monsoon,CNB,04:33,04:38,04:35,04:40,2.4,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-09,monsoon,NDLS,10:00,,10:01,,0.9,temporary_speed_restriction
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-09,monsoon,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-09,monsoon,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-09,monsoon,RTM,23:38,23:40,23:38,23:40,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-09,monsoon,KOTA,02:00,02:05,02:01,02:06,0.7,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-09,monsoon,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-09,monsoon,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-09,monsoon,PNVL,08:12,08:15,08:14,08:17,1.9,
10103,Mandovi Express,single_line_coastal,2024-09-09,monsoon,ROHA,09:23,09:25,09:23,09:25,0.4,
10103,Mandovi Express,single_line_coastal,2024-09-09,monsoon,RN,13:05,13:10,13:17,13:22,12.4,temporary_speed_restriction
10103,Mandovi Express,single_line_coastal,2024-09-09,monsoon,MAO,18:10,,18:55,,45.3,crew_changeover_delay
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-09,monsoon,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-09,monsoon,UMB,09:40,09:42,09:56,09:58,16.2,congestion_preceding_train
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-09,monsoon,LDH,10:52,10:54,11:18,11:20,25.8,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-09,monsoon,JUC,11:28,11:30,11:46,11:48,18.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-09,monsoon,ASR,12:40,,12:53,,12.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-10,monsoon,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-10,monsoon,ASN,19:03,19:08,19:06,19:11,2.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-10,monsoon,DHN,20:03,20:08,20:05,20:10,1.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-10,monsoon,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-10,monsoon,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-10,monsoon,CNB,04:33,04:38,04:38,04:43,4.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-10,monsoon,NDLS,10:00,,10:05,,4.7,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-10,monsoon,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-10,monsoon,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-10,monsoon,RTM,23:38,23:40,23:42,23:44,3.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-10,monsoon,KOTA,02:00,02:05,02:00,02:05,0.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-10,monsoon,NDLS,08:35,,09:03,,27.5,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-09-10,monsoon,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-10,monsoon,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-10,monsoon,ROHA,09:23,09:25,09:24,09:26,0.7,
10103,Mandovi Express,single_line_coastal,2024-09-10,monsoon,RN,13:05,13:10,13:06,13:11,1.3,
10103,Mandovi Express,single_line_coastal,2024-09-10,monsoon,MAO,18:10,,18:46,,36.2,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-10,monsoon,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-10,monsoon,UMB,09:40,09:42,09:42,09:44,2.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-10,monsoon,LDH,10:52,10:54,10:57,10:59,5.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-10,monsoon,JUC,11:28,11:30,11:32,11:34,4.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-10,monsoon,ASR,12:40,,12:45,,4.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-11,monsoon,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-11,monsoon,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-11,monsoon,DHN,20:03,20:08,20:13,20:18,9.8,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-11,monsoon,GAYA,22:23,22:28,22:32,22:37,8.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-11,monsoon,DDU,00:08,00:18,00:13,00:23,4.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-11,monsoon,CNB,04:33,04:38,04:50,04:55,16.8,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-11,monsoon,NDLS,10:00,,10:14,,13.7,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-11,monsoon,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-11,monsoon,BRC,21:24,21:29,21:40,21:45,16.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-11,monsoon,RTM,23:38,23:40,23:50,23:52,11.7,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-11,monsoon,KOTA,02:00,02:05,02:16,02:21,15.8,crew_changeover_delay
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-11,monsoon,NDLS,08:35,,08:37,,1.7,
10103,Mandovi Express,single_line_coastal,2024-09-11,monsoon,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-11,monsoon,PNVL,08:12,08:15,08:23,08:26,11.0,signal_halt
10103,Mandovi Express,single_line_coastal,2024-09-11,monsoon,ROHA,09:23,09:25,09:41,09:43,18.0,chain_pulling_other
10103,Mandovi Express,single_line_coastal,2024-09-11,monsoon,RN,13:05,13:10,13:29,13:34,23.7,
10103,Mandovi Express,single_line_coastal,2024-09-11,monsoon,MAO,18:10,,18:41,,30.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-11,monsoon,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-11,monsoon,UMB,09:40,09:42,09:44,09:46,3.7,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-11,monsoon,LDH,10:52,10:54,10:54,10:56,2.2,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-11,monsoon,JUC,11:28,11:30,11:31,11:33,3.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-11,monsoon,ASR,12:40,,12:43,,3.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-12,monsoon,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-12,monsoon,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-12,monsoon,DHN,20:03,20:08,20:04,20:09,1.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-12,monsoon,GAYA,22:23,22:28,22:29,22:34,5.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-12,monsoon,DDU,00:08,00:18,00:13,00:23,5.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-12,monsoon,CNB,04:33,04:38,04:38,04:43,4.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-12,monsoon,NDLS,10:00,,10:06,,6.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-12,monsoon,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-12,monsoon,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-12,monsoon,RTM,23:38,23:40,23:39,23:41,1.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-12,monsoon,KOTA,02:00,02:05,02:22,02:27,22.3,temporary_speed_restriction
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-12,monsoon,NDLS,08:35,,08:39,,4.4,
10103,Mandovi Express,single_line_coastal,2024-09-12,monsoon,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-12,monsoon,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-12,monsoon,ROHA,09:23,09:25,09:58,10:00,35.1,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-09-12,monsoon,RN,13:05,13:10,13:35,13:40,30.4,
10103,Mandovi Express,single_line_coastal,2024-09-12,monsoon,MAO,18:10,,18:31,,21.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-12,monsoon,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-12,monsoon,UMB,09:40,09:42,09:43,09:45,3.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-12,monsoon,LDH,10:52,10:54,10:56,10:58,4.2,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-12,monsoon,JUC,11:28,11:30,11:32,11:34,4.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-12,monsoon,ASR,12:40,,12:46,,6.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-13,monsoon,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-13,monsoon,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-13,monsoon,DHN,20:03,20:08,20:09,20:14,6.1,temporary_speed_restriction
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-13,monsoon,GAYA,22:23,22:28,22:28,22:33,5.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-13,monsoon,DDU,00:08,00:18,00:12,00:22,4.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-13,monsoon,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-13,monsoon,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-13,monsoon,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-13,monsoon,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-13,monsoon,RTM,23:38,23:40,23:38,23:40,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-13,monsoon,KOTA,02:00,02:05,02:03,02:08,3.3,chain_pulling_other
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-13,monsoon,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-13,monsoon,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-13,monsoon,PNVL,08:12,08:15,08:14,08:17,1.9,
10103,Mandovi Express,single_line_coastal,2024-09-13,monsoon,ROHA,09:23,09:25,09:25,09:27,1.8,
10103,Mandovi Express,single_line_coastal,2024-09-13,monsoon,RN,13:05,13:10,13:05,13:10,0.2,
10103,Mandovi Express,single_line_coastal,2024-09-13,monsoon,MAO,18:10,,18:10,,0.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-13,monsoon,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-13,monsoon,UMB,09:40,09:42,09:42,09:44,2.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-13,monsoon,LDH,10:52,10:54,10:54,10:56,2.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-13,monsoon,JUC,11:28,11:30,11:31,11:33,2.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-13,monsoon,ASR,12:40,,12:40,,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-14,monsoon,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-14,monsoon,ASN,19:03,19:08,19:09,19:14,5.6,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-14,monsoon,DHN,20:03,20:08,20:07,20:12,4.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-14,monsoon,GAYA,22:23,22:28,22:27,22:32,4.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-14,monsoon,DDU,00:08,00:18,00:13,00:23,4.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-14,monsoon,CNB,04:33,04:38,04:36,04:41,3.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-09-14,monsoon,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-14,monsoon,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-14,monsoon,BRC,21:24,21:29,21:24,21:29,0.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-14,monsoon,RTM,23:38,23:40,23:39,23:41,0.7,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-14,monsoon,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-09-14,monsoon,NDLS,08:35,,08:39,,3.5,crew_changeover_delay
10103,Mandovi Express,single_line_coastal,2024-09-14,monsoon,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-09-14,monsoon,PNVL,08:12,08:15,08:12,08:15,0.4,
10103,Mandovi Express,single_line_coastal,2024-09-14,monsoon,ROHA,09:23,09:25,09:36,09:38,12.6,temporary_speed_restriction
10103,Mandovi Express,single_line_coastal,2024-09-14,monsoon,RN,13:05,13:10,13:10,13:15,5.0,
10103,Mandovi Express,single_line_coastal,2024-09-14,monsoon,MAO,18:10,,18:28,,17.7,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-14,monsoon,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-14,monsoon,UMB,09:40,09:42,09:46,09:48,5.7,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-14,monsoon,LDH,10:52,10:54,11:00,11:02,7.7,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-09-14,monsoon,JUC,11:28,11:30,11:34,11:36,5.7,
